     2  9  4  :  124, 184, 252, 328, 412, 504, 604, 712, 828, 952, 1084, 1224, 1372, 1528, 1692
     2  9  5  :  146, 210, 282, 362, 450, 546, 650, 762, 882, 1010, 1146, 1290, 1442, 1602, 1770
     2  9  6  :  168, 236, 312, 396, 488, 588, 696, 812, 936, 1068, 1208, 1356, 1512, 1676, 1848
     2  9  7  :  190, 262, 342, 430, 526, 630, 742, 862, 990, 1126, 1270, 1422, 1582, 1750, 1926
     2  9  8  :  212, 288, 372, 464, 564, 672, 788, 912, 1044, 1184, 1332, 1488, 1652, 1824, 2004
     2  9  9  :  234, 314, 402, 498, 602, 714, 834, 962, 1098, 1242, 1394, 1554, 1722, 1898, 2082
     2  9  10  :  256, 340, 432, 532, 640, 756, 880, 1012, 1152, 1300, 1456, 1620, 1792, 1972, 2160
     2  9  11  :  278, 366, 462, 566, 678, 798, 926, 1062, 1206, 1358, 1518, 1686, 1862, 2046, 2238
     2  9  12  :  300, 392, 492, 600, 716, 840, 972, 1112, 1260, 1416, 1580, 1752, 1932, 2120, 2316
     2  10  1  :  64, 116, 176, 244, 320, 404, 496, 596, 704, 820, 944, 1076, 1216, 1364, 1520
     2  10  2  :  88, 144, 208, 280, 360, 448, 544, 648, 760, 880, 1008, 1144, 1288, 1440, 1600
     2  10  3  :  112, 172, 240, 316, 400, 492, 592, 700, 816, 940, 1072, 1212, 1360, 1516, 1680
     2  10  4  :  136, 200, 272, 352, 440, 536, 640, 752, 872, 1000, 1136, 1280, 1432, 1592, 1760
     2  10  5  :  160, 228, 304, 388, 480, 580, 688, 804, 928, 1060, 1200, 1348, 1504, 1668, 1840
     2  10  6  :  184, 256, 336, 424, 520, 624, 736, 856, 984, 1120, 1264, 1416, 1576, 1744, 1920
     2  10  7  :  208, 284, 368, 460, 560, 668, 784, 908, 1040, 1180, 1328, 1484, 1648, 1820, 2000
     2  10  8  :  232, 312, 400, 496, 600, 712, 832, 960, 1096, 1240, 1392, 1552, 1720, 1896, 2080
     2  10  9  :  256, 340, 432, 532, 640, 756, 880, 1012, 1152, 1300, 1456, 1620, 1792, 1972, 2160
     2  10  10  :  280, 368, 464, 568, 680, 800, 928, 1064, 1208, 1360, 1520, 1688, 1864, 2048, 2240
     2  10  11  :  304, 396, 496, 604, 720, 844, 976, 1116, 1264, 1420, 1584, 1756, 1936, 2124, 2320
     2  10  12  :  328, 424, 528, 640, 760, 888, 1024, 1168, 1320, 1480, 1648, 1824, 2008, 2200, 2400
     2  11  1  :  70, 126, 190, 262, 342, 430, 526, 630, 742, 862, 990, 1126, 1270, 1422, 1582
     2  11  2  :  96, 156, 224, 300, 384, 476, 576, 684, 800, 924, 1056, 1196, 1344, 1500, 1664
     2  11  3  :  122, 186, 258, 338, 426, 522, 626, 738, 858, 986, 1122, 1266, 1418, 1578, 1746
     2  11  4  :  148, 216, 292, 376, 468, 568, 676, 792, 916, 1048, 1188, 1336, 1492, 1656, 1828
     2  11  5  :  174, 246, 326, 414, 510, 614, 726, 846, 974, 1110, 1254, 1406, 1566, 1734, 1910
     2  11  6  :  200, 276, 360, 452, 552, 660, 776, 900, 1032, 1172, 1320, 1476, 1640, 1812, 1992
     2  11  7  :  226, 306, 394, 490, 594, 706, 826, 954, 1090, 1234, 1386, 1546, 1714, 1890, 2074
     2  11  8  :  252, 336, 428, 528, 636, 752, 876, 1008, 1148, 1296, 1452, 1616, 1788, 1968, 2156
     2  11  9  :  278, 366, 462, 566, 678, 798, 926, 1062, 1206, 1358, 1518, 1686, 1862, 2046, 2238
     2  11  10  :  304, 396, 496, 604, 720, 844, 976, 1116, 1264, 1420, 1584, 1756, 1936, 2124, 2320
     2  11  11  :  330, 426, 530, 642, 762, 890, 1026, 1170, 1322, 1482, 1650, 1826, 2010, 2202, 2402
     2  11  12  :  356, 456, 564, 680, 804, 936, 1076, 1224, 1380, 1544, 1716, 1896, 2084, 2280, 2484
     2  12  1  :  76, 136, 204, 280, 364, 456, 556, 664, 780, 904, 1036, 1176, 1324, 1480, 1644
     2  12  2  :  104, 168, 240, 320, 408, 504, 608, 720, 840, 968, 1104, 1248, 1400, 1560, 1728
     2  12  3  :  132, 200, 276, 360, 452, 552, 660, 776, 900, 1032, 1172, 1320, 1476, 1640, 1812
     2  12  4  :  160, 232, 312, 400, 496, 600, 712, 832, 960, 1096, 1240, 1392, 1552, 1720, 1896
     2  12  5  :  188, 264, 348, 440, 540, 648, 764, 888, 1020, 1160, 1308, 1464, 1628, 1800, 1980
     2  12  6  :  216, 296, 384, 480, 584, 696, 816, 944, 1080, 1224, 1376, 1536, 1704, 1880, 2064
     2  12  7  :  244, 328, 420, 520, 628, 744, 868, 1000, 1140, 1288, 1444, 1608, 1780, 1960, 2148
     2  12  8  :  272, 360, 456, 560, 672, 792, 920, 1056, 1200, 1352, 1512, 1680, 1856, 2040, 2232
     2  12  9  :  300, 392, 492, 600, 716, 840, 972, 1112, 1260, 1416, 1580, 1752, 1932, 2120, 2316
     2  12  10  :  328, 424, 528, 640, 760, 888, 1024, 1168, 1320, 1480, 1648, 1824, 2008, 2200, 2400
     2  12  11  :  356, 456, 564, 680, 804, 936, 1076, 1224, 1380, 1544, 1716, 1896, 2084, 2280, 2484
     2  12  12  :  384, 488, 600, 720, 848, 984, 1128, 1280, 1440, 1608, 1784, 1968, 2160, 2360, 2568
     3  1  1  :  14, 34, 62, 98, 142, 194, 254, 322, 398, 482, 574, 674, 782, 898, 1022
     3  1  2  :  22, 46, 78, 118, 166, 222, 286, 358, 438, 526, 622, 726, 838, 958, 1086
     3  1  3  :  30, 58, 94, 138, 190, 250, 318, 394, 478, 570, 670, 778, 894, 1018, 1150
     3  1  4  :  38, 70, 110, 158, 214, 278, 350, 430, 518, 614, 718, 830, 950, 1078, 1214
     3  1  5  :  46, 82, 126, 178, 238, 306, 382, 466, 558, 658, 766, 882, 1006, 1138, 1278
     3  1  6  :  54, 94, 142, 198, 262, 334, 414, 502, 598, 702, 814, 934, 1062, 1198, 1342
     3  1  7  :  62, 106, 158, 218, 286, 362, 446, 538, 638, 746, 862, 986, 1118, 1258, 1406
     3  1  8  :  70, 118, 174, 238, 310, 390, 478, 574, 678, 790, 910, 1038, 1174, 1318, 1470
     3  1  9  :  78, 130, 190, 258, 334, 418, 510, 610, 718, 834, 958, 1090, 1230, 1378, 1534
     3  1  10  :  86, 142, 206, 278, 358, 446, 542, 646, 758, 878, 1006, 1142, 1286, 1438, 1598
     3  1  11  :  94, 154, 222, 298, 382, 474, 574, 682, 798, 922, 1054, 1194, 1342, 1498, 1662
     3  1  12  :  102, 166, 238, 318, 406, 502, 606, 718, 838, 966, 1102, 1246, 1398, 1558, 1726
     3  2  1  :  22, 46, 78, 118, 166, 222, 286, 358, 438, 526, 622, 726, 838, 958, 1086
     3  2  2  :  32, 60, 96, 140, 192, 252, 320, 396, 480, 572, 672, 780, 896, 1020, 1152
     3  2  3  :  42, 74, 114, 162, 218, 282, 354, 434, 522, 618, 722, 834, 954, 1082, 1218
     3  2  4  :  52, 88, 132, 184, 244, 312, 388, 472, 564, 664, 772, 888, 1012, 1144, 1284
     3  2  5  :  62, 102, 150, 206, 270, 342, 422, 510, 606, 710, 822, 942, 1070, 1206, 1350
     3  2  6  :  72, 116, 168, 228, 296, 372, 456, 548, 648, 756, 872, 996, 1128, 1268, 1416
     3  2  7  :  82, 130, 186, 250, 322, 402, 490, 586, 690, 802, 922, 1050, 1186, 1330, 1482
     3  2  8  :  92, 144, 204, 272, 348, 432, 524, 624, 732, 848, 972, 1104, 1244, 1392, 1548
     3  2  9  :  102, 158, 222, 294, 374, 462, 558, 662, 774, 894, 1022, 1158, 1302, 1454, 1614
     3  2  10  :  112, 172, 240, 316, 400, 492, 592, 700, 816, 940, 1072, 1212, 1360, 1516, 1680
     3  2  11  :  122, 186, 258, 338, 426, 522, 626, 738, 858, 986, 1122, 1266, 1418, 1578, 1746
     3  2  12  :  132, 200, 276, 360, 452, 552, 660, 776, 900, 1032, 1172, 1320, 1476, 1640, 1812
     3  3  1  :  30, 58, 94, 138, 190, 250, 318, 394, 478, 570, 670, 778, 894, 1018, 1150
     3  3  2  :  42, 74, 114, 162, 218, 282, 354, 434, 522, 618, 722, 834, 954, 1082, 1218
     3  3  3  :  54, 90, 134, 186, 246, 314, 390, 474, 566, 666, 774, 890, 1014, 1146, 1286
     3  3  4  :  66, 106, 154, 210, 274, 346, 426, 514, 610, 714, 826, 946, 1074, 1210, 1354
     3  3  5  :  78, 122, 174, 234, 302, 378, 462, 554, 654, 762, 878, 1002, 1134, 1274, 1422
     3  3  6  :  90, 138, 194, 258, 330, 410, 498, 594, 698, 810, 930, 1058, 1194, 1338, 1490
     3  3  7  :  102, 154, 214, 282, 358, 442, 534, 634, 742, 858, 982, 1114, 1254, 1402, 1558
     3  3  8  :  114, 170, 234, 306, 386, 474, 570, 674, 786, 906, 1034, 1170, 1314, 1466, 1626
     3  3  9  :  126, 186, 254, 330, 414, 506, 606, 714, 830, 954, 1086, 1226, 1374, 1530, 1694
     3  3  10  :  138, 202, 274, 354, 442, 538, 642, 754, 874, 1002, 1138, 1282, 1434, 1594, 1762
     3  3  11  :  150, 218, 294, 378, 470, 570, 678, 794, 918, 1050, 1190, 1338, 1494, 1658, 1830
     3  3  12  :  162, 234, 314, 402, 498, 602, 714, 834, 962, 1098, 1242, 1394, 1554, 1722, 1898
     3  4  1  :  38, 70, 110, 158, 214, 278, 350, 430, 518, 614, 718, 830, 950, 1078, 1214
     3  4  2  :  52, 88, 132, 184, 244, 312, 388, 472, 564, 664, 772, 888, 1012, 1144, 1284
     3  4  3  :  66, 106, 154, 210, 274, 346, 426, 514, 610, 714, 826, 946, 1074, 1210, 1354
     3  4  4  :  80, 124, 176, 236, 304, 380, 464, 556, 656, 764, 880, 1004, 1136, 1276, 1424
     3  4  5  :  94, 142, 198, 262, 334, 414, 502, 598, 702, 814, 934, 1062, 1198, 1342, 1494
     3  4  6  :  108, 160, 220, 288, 364, 448, 540, 640, 748, 864, 988, 1120, 1260, 1408, 1564
     3  4  7  :  122, 178, 242, 314, 394, 482, 578, 682, 794, 914, 1042, 1178, 1322, 1474, 1634
     3  4  8  :  136, 196, 264, 340, 424, 516, 616, 724, 840, 964, 1096, 1236, 1384, 1540, 1704
     3  4  9  :  150, 214, 286, 366, 454, 550, 654, 766, 886, 1014, 1150, 1294, 1446, 1606, 1774
     3  4  10  :  164, 232, 308, 392, 484, 584, 692, 808, 932, 1064, 1204, 1352, 1508, 1672, 1844
     3  4  11  :  178, 250, 330, 418, 514, 618, 730, 850, 978, 1114, 1258, 1410, 1570, 1738, 1914
     3  4  12  :  192, 268, 352, 444, 544, 652, 768, 892, 1024, 1164, 1312, 1468, 1632, 1804, 1984
     3  5  1  :  46, 82, 126, 178, 238, 306, 382, 466, 558, 658, 766, 882, 1006, 1138, 1278
     3  5  2  :  62, 102, 150, 206, 270, 342, 422, 510, 606, 710, 822, 942, 1070, 1206, 1350
     3  5  3  :  78, 122, 174, 234, 302, 378, 462, 554, 654, 762, 878, 1002, 1134, 1274, 1422
     3  5  4  :  94, 142, 198, 262, 334, 414, 502, 598, 702, 814, 934, 1062, 1198, 1342, 1494
     3  5  5  :  110, 162, 222, 290, 366, 450, 542, 642, 750, 866, 990, 1122, 1262, 1410, 1566
     3  5  6  :  126, 182, 246, 318, 398, 486, 582, 686, 798, 918, 1046, 1182, 1326, 1478, 1638
     3  5  7  :  142, 202, 270, 346, 430, 522, 622, 730, 846, 970, 1102, 1242, 1390, 1546, 1710
     3  5  8  :  158, 222, 294, 374, 462, 558, 662, 774, 894, 1022, 1158, 1302, 1454, 1614, 1782
     3  5  9  :  174, 242, 318, 402, 494, 594, 702, 818, 942, 1074, 1214, 1362, 1518, 1682, 1854
     3  5  10  :  190, 262, 342, 430, 526, 630, 742, 862, 990, 1126, 1270, 1422, 1582, 1750, 1926
     3  5  11  :  206, 282, 366, 458, 558, 666, 782, 906, 1038, 1178, 1326, 1482, 1646, 1818, 1998
     3  5  12  :  222, 302, 390, 486, 590, 702, 822, 950, 1086, 1230, 1382, 1542, 1710, 1886, 2070
     3  6  1  :  54, 94, 142, 198, 262, 334, 414, 502, 598, 702, 814, 934, 1062, 1198, 1342
     3  6  2  :  72, 116, 168, 228, 296, 372, 456, 548, 648, 756, 872, 996, 1128, 1268, 1416
     3  6  3  :  90, 138, 194, 258, 330, 410, 498, 594, 698, 810, 930, 1058, 1194, 1338, 1490
     3  6  4  :  108, 160, 220, 288, 364, 448, 540, 640, 748, 864, 988, 1120, 1260, 1408, 1564
     3  6  5  :  126, 182, 246, 318, 398, 486, 582, 686, 798, 918, 1046, 1182, 1326, 1478, 1638
     3  6  6  :  144, 204, 272, 348, 432, 524, 624, 732, 848, 972, 1104, 1244, 1392, 1548, 1712
     3  6  7  :  162, 226, 298, 378, 466, 562, 666, 778, 898, 1026, 1162, 1306, 1458, 1618, 1786
     3  6  8  :  180, 248, 324, 408, 500, 600, 708, 824, 948, 1080, 1220, 1368, 1524, 1688, 1860
     3  6  9  :  198, 270, 350, 438, 534, 638, 750, 870, 998, 1134, 1278, 1430, 1590, 1758, 1934
     3  6  10  :  216, 292, 376, 468, 568, 676, 792, 916, 1048, 1188, 1336, 1492, 1656, 1828, 2008
     3  6  11  :  234, 314, 402, 498, 602, 714, 834, 962, 1098, 1242, 1394, 1554, 1722, 1898, 2082
     3  6  12  :  252, 336, 428, 528, 636, 752, 876, 1008, 1148, 1296, 1452, 1616, 1788, 1968, 2156
     3  7  1  :  62, 106, 158, 218, 286, 362, 446, 538, 638, 746, 862, 986, 1118, 1258, 1406
     3  7  2  :  82, 130, 186, 250, 322, 402, 490, 586, 690, 802, 922, 1050, 1186, 1330, 1482
     3  7  3  :  102, 154, 214, 282, 358, 442, 534, 634, 742, 858, 982, 1114, 1254, 1402, 1558
     3  7  4  :  122, 178, 242, 314, 394, 482, 578, 682, 794, 914, 1042, 1178, 1322, 1474, 1634
     3  7  5  :  142, 202, 270, 346, 430, 522, 622, 730, 846, 970, 1102, 1242, 1390, 1546, 1710
     3  7  6  :  162, 226, 298, 378, 466, 562, 666, 778, 898, 1026, 1162, 1306, 1458, 1618, 1786
     3  7  7  :  182, 250, 326, 410, 502, 602, 710, 826, 950, 1082, 1222, 1370, 1526, 1690, 1862
     3  7  8  :  202, 274, 354, 442, 538, 642, 754, 874, 1002, 1138, 1282, 1434, 1594, 1762, 1938
     3  7  9  :  222, 298, 382, 474, 574, 682, 798, 922, 1054, 1194, 1342, 1498, 1662, 1834, 2014
     3  7  10  :  242, 322, 410, 506, 610, 722, 842, 970, 1106, 1250, 1402, 1562, 1730, 1906, 2090
     3  7  11  :  262, 346, 438, 538, 646, 762, 886, 1018, 1158, 1306, 1462, 1626, 1798, 1978, 2166
     3  7  12  :  282, 370, 466, 570, 682, 802, 930, 1066, 1210, 1362, 1522, 1690, 1866, 2050, 2242
     3  8  1  :  70, 118, 174, 238, 310, 390, 478, 574, 678, 790, 910, 1038, 1174, 1318, 1470
     3  8  2  :  92, 144, 204, 272, 348, 432, 524, 624, 732, 848, 972, 1104, 1244, 1392, 1548
     3  8  3  :  114, 170, 234, 306, 386, 474, 570, 674, 786, 906, 1034, 1170, 1314, 1466, 1626
     3  8  4  :  136, 196, 264, 340, 424, 516, 616, 724, 840, 964, 1096, 1236, 1384, 1540, 1704
     3  8  5  :  158, 222, 294, 374, 462, 558, 662, 774, 894, 1022, 1158, 1302, 1454, 1614, 1782
     3  8  6  :  180, 248, 324, 408, 500, 600, 708, 824, 948, 1080, 1220, 1368, 1524, 1688, 1860
     3  8  7  :  202, 274, 354, 442, 538, 642, 754, 874, 1002, 1138, 1282, 1434, 1594, 1762, 1938
     3  8  8  :  224, 300, 384, 476, 576, 684, 800, 924, 1056, 1196, 1344, 1500, 1664, 1836, 2016
     3  8  9  :  246, 326, 414, 510, 614, 726, 846, 974, 1110, 1254, 1406, 1566, 1734, 1910, 2094
     3  8  10  :  268, 352, 444, 544, 652, 768, 892, 1024, 1164, 1312, 1468, 1632, 1804, 1984, 2172
     3  8  11  :  290, 378, 474, 578, 690, 810, 938, 1074, 1218, 1370, 1530, 1698, 1874, 2058, 2250
     3  8  12  :  312, 404, 504, 612, 728, 852, 984, 1124, 1272, 1428, 1592, 1764, 1944, 2132, 2328
     3  9  1  :  78, 130, 190, 258, 334, 418, 510, 610, 718, 834, 958, 1090, 1230, 1378, 1534
     3  9  2  :  102, 158, 222, 294, 374, 462, 558, 662, 774, 894, 1022, 1158, 1302, 1454, 1614
     3  9  3  :  126, 186, 254, 330, 414, 506, 606, 714, 830, 954, 1086, 1226, 1374, 1530, 1694
     3  9  4  :  150, 214, 286, 366, 454, 550, 654, 766, 886, 1014, 1150, 1294, 1446, 1606, 1774
     3  9  5  :  174, 242, 318, 402, 494, 594, 702, 818, 942, 1074, 1214, 1362, 1518, 1682, 1854
     3  9  6  :  198, 270, 350, 438, 534, 638, 750, 870, 998, 1134, 1278, 1430, 1590, 1758, 1934
     3  9  7  :  222, 298, 382, 474, 574, 682, 798, 922, 1054, 1194, 1342, 1498, 1662, 1834, 2014
     3  9  8  :  246, 326, 414, 510, 614, 726, 846, 974, 1110, 1254, 1406, 1566, 1734, 1910, 2094
     3  9  9  :  270, 354, 446, 546, 654, 770, 894, 1026, 1166, 1314, 1470, 1634, 1806, 1986, 2174
     3  9  10  :  294, 382, 478, 582, 694, 814, 942, 1078, 1222, 1374, 1534, 1702, 1878, 2062, 2254
     3  9  11  :  318, 410, 510, 618, 734, 858, 990, 1130, 1278, 1434, 1598, 1770, 1950, 2138, 2334
     3  9  12  :  342, 438, 542, 654, 774, 902, 1038, 1182, 1334, 1494, 1662, 1838, 2022, 2214, 2414
     3  10  1  :  86, 142, 206, 278, 358, 446, 542, 646, 758, 878, 1006, 1142, 1286, 1438, 1598
     3  10  2  :  112, 172, 240, 316, 400, 492, 592, 700, 816, 940, 1072, 1212, 1360, 1516, 1680
     3  10  3  :  138, 202, 274, 354, 442, 538, 642, 754, 874, 1002, 1138, 1282, 1434, 1594, 1762
     3  10  4  :  164, 232, 308, 392, 484, 584, 692, 808, 932, 1064, 1204, 1352, 1508, 1672, 1844
     3  10  5  :  190, 262, 342, 430, 526, 630, 742, 862, 990, 1126, 1270, 1422, 1582, 1750, 1926
     3  10  6  :  216, 292, 376, 468, 568, 676, 792, 916, 1048, 1188, 1336, 1492, 1656, 1828, 2008
     3  10  7  :  242, 322, 410, 506, 610, 722, 842, 970, 1106, 1250, 1402, 1562, 1730, 1906, 2090
     3  10  8  :  268, 352, 444, 544, 652, 768, 892, 1024, 1164, 1312, 1468, 1632, 1804, 1984, 2172
     3  10  9  :  294, 382, 478, 582, 694, 814, 942, 1078, 1222, 1374, 1534, 1702, 1878, 2062, 2254
     3  10  10  :  320, 412, 512, 620, 736, 860, 992, 1132, 1280, 1436, 1600, 1772, 1952, 2140, 2336
     3  10  11  :  346, 442, 546, 658, 778, 906, 1042, 1186, 1338, 1498, 1666, 1842, 2026, 2218, 2418
     3  10  12  :  372, 472, 580, 696, 820, 952, 1092, 1240, 1396, 1560, 1732, 1912, 2100, 2296, 2500
     3  11  1  :  94, 154, 222, 298, 382, 474, 574, 682, 798, 922, 1054, 1194, 1342, 1498, 1662
     3  11  2  :  122, 186, 258, 338, 426, 522, 626, 738, 858, 986, 1122, 1266, 1418, 1578, 1746
     3  11  3  :  150, 218, 294, 378, 470, 570, 678, 794, 918, 1050, 1190, 1338, 1494, 1658, 1830
     3  11  4  :  178, 250, 330, 418, 514, 618, 730, 850, 978, 1114, 1258, 1410, 1570, 1738, 1914
     3  11  5  :  206, 282, 366, 458, 558, 666, 782, 906, 1038, 1178, 1326, 1482, 1646, 1818, 1998
     3  11  6  :  234, 314, 402, 498, 602, 714, 834, 962, 1098, 1242, 1394, 1554, 1722, 1898, 2082
     3  11  7  :  262, 346, 438, 538, 646, 762, 886, 1018, 1158, 1306, 1462, 1626, 1798, 1978, 2166
     3  11  8  :  290, 378, 474, 578, 690, 810, 938, 1074, 1218, 1370, 1530, 1698, 1874, 2058, 2250
     3  11  9  :  318, 410, 510, 618, 734, 858, 990, 1130, 1278, 1434, 1598, 1770, 1950, 2138, 2334
     3  11  10  :  346, 442, 546, 658, 778, 906, 1042, 1186, 1338, 1498, 1666, 1842, 2026, 2218, 2418
     3  11  11  :  374, 474, 582, 698, 822, 954, 1094, 1242, 1398, 1562, 1734, 1914, 2102, 2298, 2502
     3  11  12  :  402, 506, 618, 738, 866, 1002, 1146, 1298, 1458, 1626, 1802, 1986, 2178, 2378, 2586
     3  12  1  :  102, 166, 238, 318, 406, 502, 606, 718, 838, 966, 1102, 1246, 1398, 1558, 1726
     3  12  2  :  132, 200, 276, 360, 452, 552, 660, 776, 900, 1032, 1172, 1320, 1476, 1640, 1812
     3  12  3  :  162, 234, 314, 402, 498, 602, 714, 834, 962, 1098, 1242, 1394, 1554, 1722, 1898
     3  12  4  :  192, 268, 352, 444, 544, 652, 768, 892, 1024, 1164, 1312, 1468, 1632, 1804, 1984
     3  12  5  :  222, 302, 390, 486, 590, 702, 822, 950, 1086, 1230, 1382, 1542, 1710, 1886, 2070
     3  12  6  :  252, 336, 428, 528, 636, 752, 876, 1008, 1148, 1296, 1452, 1616, 1788, 1968, 2156
     3  12  7  :  282, 370, 466, 570, 682, 802, 930, 1066, 1210, 1362, 1522, 1690, 1866, 2050, 2242
     3  12  8  :  312, 404, 504, 612, 728, 852, 984, 1124, 1272, 1428, 1592, 1764, 1944, 2132, 2328
     3  12  9  :  342, 438, 542, 654, 774, 902, 1038, 1182, 1334, 1494, 1662, 1838, 2022, 2214, 2414
     3  12  10  :  372, 472, 580, 696, 820, 952, 1092, 1240, 1396, 1560, 1732, 1912, 2100, 2296, 2500
     3  12  11  :  402, 506, 618, 738, 866, 1002, 1146, 1298, 1458, 1626, 1802, 1986, 2178, 2378, 2586
     3  12  12  :  432, 540, 656, 780, 912, 1052, 1200, 1356, 1520, 1692, 1872, 2060, 2256, 2460, 2672
     4  1  1  :  18, 42, 74, 114, 162, 218, 282, 354, 434, 522, 618, 722, 834, 954, 1082
     4  1  2  :  28, 56, 92, 136, 188, 248, 316, 392, 476, 568, 668, 776, 892, 1016, 1148
     4  1  3  :  38, 70, 110, 158, 214, 278, 350, 430, 518, 614, 718, 830, 950, 1078, 1214
     4  1  4  :  48, 84, 128, 180, 240, 308, 384, 468, 560, 660, 768, 884, 1008, 1140, 1280
     4  1  5  :  58, 98, 146, 202, 266, 338, 418, 506, 602, 706, 818, 938, 1066, 1202, 1346
     4  1  6  :  68, 112, 164, 224, 292, 368, 452, 544, 644, 752, 868, 992, 1124, 1264, 1412
     4  1  7  :  78, 126, 182, 246, 318, 398, 486, 582, 686, 798, 918, 1046, 1182, 1326, 1478
     4  1  8  :  88, 140, 200, 268, 344, 428, 520, 620, 728, 844, 968, 1100, 1240, 1388, 1544
     4  1  9  :  98, 154, 218, 290, 370, 458, 554, 658, 770, 890, 1018, 1154, 1298, 1450, 1610
     4  1  10  :  108, 168, 236, 312, 396, 488, 588, 696, 812, 936, 1068, 1208, 1356, 1512, 1676
     4  1  11  :  118, 182, 254, 334, 422, 518, 622, 734, 854, 982, 1118, 1262, 1414, 1574, 1742
     4  1  12  :  128, 196, 272, 356, 448, 548, 656, 772, 896, 1028, 1168, 1316, 1472, 1636, 1808
     4  2  1  :  28, 56, 92, 136, 188, 248, 316, 392, 476, 568, 668, 776, 892, 1016, 1148
     4  2  2  :  40, 72, 112, 160, 216, 280, 352, 432, 520, 616, 720, 832, 952, 1080, 1216
     4  2  3  :  52, 88, 132, 184, 244, 312, 388, 472, 564, 664, 772, 888, 1012, 1144, 1284
     4  2  4  :  64, 104, 152, 208, 272, 344, 424, 512, 608, 712, 824, 944, 1072, 1208, 1352
     4  2  5  :  76, 120, 172, 232, 300, 376, 460, 552, 652, 760, 876, 1000, 1132, 1272, 1420
     4  2  6  :  88, 136, 192, 256, 328, 408, 496, 592, 696, 808, 928, 1056, 1192, 1336, 1488
     4  2  7  :  100, 152, 212, 280, 356, 440, 532, 632, 740, 856, 980, 1112, 1252, 1400, 1556
     4  2  8  :  112, 168, 232, 304, 384, 472, 568, 672, 784, 904, 1032, 1168, 1312, 1464, 1624
     4  2  9  :  124, 184, 252, 328, 412, 504, 604, 712, 828, 952, 1084, 1224, 1372, 1528, 1692
     4  2  10  :  136, 200, 272, 352, 440, 536, 640, 752, 872, 1000, 1136, 1280, 1432, 1592, 1760
     4  2  11  :  148, 216, 292, 376, 468, 568, 676, 792, 916, 1048, 1188, 1336, 1492, 1656, 1828
     4  2  12  :  160, 232, 312, 400, 496, 600, 712, 832, 960, 1096, 1240, 1392, 1552, 1720, 1896
     4  3  1  :  38, 70, 110, 158, 214, 278, 350, 430, 518, 614, 718, 830, 950, 1078, 1214
     4  3  2  :  52, 88, 132, 184, 244, 312, 388, 472, 564, 664, 772, 888, 1012, 1144, 1284
     4  3  3  :  66, 106, 154, 210, 274, 346, 426, 514, 610, 714, 826, 946, 1074, 1210, 1354
     4  3  4  :  80, 124, 176, 236, 304, 380, 464, 556, 656, 764, 880, 1004, 1136, 1276, 1424
     4  3  5  :  94, 142, 198, 262, 334, 414, 502, 598, 702, 814, 934, 1062, 1198, 1342, 1494
     4  3  6  :  108, 160, 220, 288, 364, 448, 540, 640, 748, 864, 988, 1120, 1260, 1408, 1564
     4  3  7  :  122, 178, 242, 314, 394, 482, 578, 682, 794, 914, 1042, 1178, 1322, 1474, 1634
     4  3  8  :  136, 196, 264, 340, 424, 516, 616, 724, 840, 964, 1096, 1236, 1384, 1540, 1704
     4  3  9  :  150, 214, 286, 366, 454, 550, 654, 766, 886, 1014, 1150, 1294, 1446, 1606, 1774
     4  3  10  :  164, 232, 308, 392, 484, 584, 692, 808, 932, 1064, 1204, 1352, 1508, 1672, 1844
     4  3  11  :  178, 250, 330, 418, 514, 618, 730, 850, 978, 1114, 1258, 1410, 1570, 1738, 1914
     4  3  12  :  192, 268, 352, 444, 544, 652, 768, 892, 1024, 1164, 1312, 1468, 1632, 1804, 1984
     4  4  1  :  48, 84, 128, 180, 240, 308, 384, 468, 560, 660, 768, 884, 1008, 1140, 1280
     4  4  2  :  64, 104, 152, 208, 272, 344, 424, 512, 608, 712, 824, 944, 1072, 1208, 1352
     4  4  3  :  80, 124, 176, 236, 304, 380, 464, 556, 656, 764, 880, 1004, 1136, 1276, 1424
     4  4  4  :  96, 144, 200, 264, 336, 416, 504, 600, 704, 816, 936, 1064, 1200, 1344, 1496
     4  4  5  :  112, 164, 224, 292, 368, 452, 544, 644, 752, 868, 992, 1124, 1264, 1412, 1568
     4  4  6  :  128, 184, 248, 320, 400, 488, 584, 688, 800, 920, 1048, 1184, 1328, 1480, 1640
     4  4  7  :  144, 204, 272, 348, 432, 524, 624, 732, 848, 972, 1104, 1244, 1392, 1548, 1712
     4  4  8  :  160, 224, 296, 376, 464, 560, 664, 776, 896, 1024, 1160, 1304, 1456, 1616, 1784
     4  4  9  :  176, 244, 320, 404, 496, 596, 704, 820, 944, 1076, 1216, 1364, 1520, 1684, 1856
     4  4  10  :  192, 264, 344, 432, 528, 632, 744, 864, 992, 1128, 1272, 1424, 1584, 1752, 1928
     4  4  11  :  208, 284, 368, 460, 560, 668, 784, 908, 1040, 1180, 1328, 1484, 1648, 1820, 2000
     4  4  12  :  224, 304, 392, 488, 592, 704, 824, 952, 1088, 1232, 1384, 1544, 1712, 1888, 2072
     4  5  1  :  58, 98, 146, 202, 266, 338, 418, 506, 602, 706, 818, 938, 1066, 1202, 1346
     4  5  2  :  76, 120, 172, 232, 300, 376, 460, 552, 652, 760, 876, 1000, 1132, 1272, 1420
